0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,4.37239e-19,0,0,3.49787e-19,0,5.38309e-19,3.43954e-20,0,0,1.96298e-20,5.38322e-20,0,0,0,2.09075e-19,0,0,0,0,1.2703e-19,0,0,3.57518e-17,0,1.76035e-14,0,0,7.37156e-17,0,2.01158e-17,0,0,0,0,0,5.37753e-16,0,1.81712e-14,4.79856e-16,1.01393e-14,1.57479e-15,0,8.59716e-14,3.34767e-14,0,2.68432e-13,0,1.99452e-13,0,0,0,0,0,0,1.05262e-10,0,2.37864e-08,3.21302e-10,2.28552e-10,9.4699e-12,4.4774e-12,0,0,0,3.9558e-11,0,5.30842e-11,7.0299e-11,0,3.90733e-09,0,0,0,1.12001e-11,1.1495e-10,0,4.29937e-08,0,0,0,0,0,0,7.16925e-09,2.20089e-10,2.52418e-10,4.56094e-10,3.83353e-10,9.446e-10,0,1.92592e-10,2.48945e-10,0,0,1.06377e-10,5.39226e-11,5.29785e-11,5.92335e-11,1.5315e-10,0,0,1.74249e-10,0,3.19565e-10,0,1.27587e-10,6.84196e-11,4.21764e-11,0,0,0,0,4.16779e-10,4.92837e-11,6.11e-11,0,0,0,0,6.15636e-10,7.56053e-11,4.34023e-11,0,1.02697e-10,7.063e-12,1.57321e-11,0,0,0,0,3.39871e-09,0,1.63801e-08,0,9.0237e-11,2.78613e-11,3.96087e-11,0,0,0,0,9.62781e-10,0,0,6.76737e-10,1.47859e-10,0,1.63683e-10,0,0,0,0,0,0,0,0,3.15243e-09,1.2344e-08,0,1.39603e-05,0,4.00989e-07,0,9.21408e-07,2.0452e-07,1.62862e-08,5.83267e-09,2.5552e-09,2.55849e-08,0,0,1.13254e-05,0,0.000992327,1.63362e-05,0,0,0.000223966,1.59044e-05,0,0.000475728,1.40912e-06,0,1.89584e-05,3.09585e-07,1.8381e-06,2.74056e-07,0,0,9.31005e-05,1.16646e-06,1.85604e-06,2.82063e-07,2.16784e-07,1.07397e-07,6.24215e-07,2.19683e-06,0,0.0019955,0,0,0,0.000245543,0,6.36912e-05,3.11108e-06,0,0.000314562,0,0,2.34827e-05,0,0,0.00175781,6.77586e-05,0,0.00352914,2.4693e-05,0,0.000156284,3.86592e-06,2.70297e-06,2.22936e-05,2.58307e-06,0,2.74498e-05,0.000102092,0,0.00134989,2.31206e-05,0,4.16082e-05,8.40923e-05,0,0,0.00323725,0,0,0.0228454,0.00371086,0,0.008131,0,0.262196,0.000970108,0.00583538,
0,0,0,0,4.74193e-19,0,3.90244e-18,0,0,6.51063e-19,0,0,0,0,0,0,7.56758e-19,0,0,0,0,0,1.27091e-18,0,0,0,3.49818e-17,0,1.79088e-14,0,1.56719e-15,0,0,0,0,1.95228e-17,9.25558e-17,0,0,0,0,2.37122e-14,0,0,0,0,1.05927e-13,0,0,0,0,0,0,9.18711e-13,0,0,0,1.67497e-12,1.03727e-10,0,2.51155e-08,0,0,0,0,0,0,2.76876e-11,0,0,0,0,0,4.3785e-09,0,6.28524e-10,0,0,0,0,4.3447e-08,0,0,0,0,6.12428e-09,0,9.09879e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16782e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03416e-09,7.64083e-10,0,0,0,0,0,0,0,0,9.53195e-11,0,0,3.36074e-09,0,0,0,0,0,0,0,1.88601e-10,0,2.31696e-10,1.05349e-09,0,5.98311e-09,6.83834e-10,0,0,0,0,1.57113e-09,0,0,0,0,0,0,0,0,0,1.4e-05,0,0,0,1.26831e-06,0,0,0,0,0,0,0,7.2592e-06,0,0,0,0,8.4395e-05,0.000222145,0,0,0.000485722,0,0,2.47121e-05,0,0,0,0,5.72594e-06,9.34571e-05,0,0,0,0,0,0,0,0,0.00202943,0,0,8.71705e-05,0.000304724,0,0,0,0,0.000316547,0,0,2.69111e-05,0,0,0.00174184,0,0,0.00353926,0,0,0,0,0,0,0,0,0,0,0,0.00173569,0,0,0,0,0,0.00214584,0.00321775,0,0.433076,0.0174581,0,0,0,0,0.263786,0,0,0,
0,0,0,0,0,5.45996e-18,0,0,2.63878e-19,0,3.17826e-19,2.8649e-20,0,0,6.67037e-20,5.0027e-19,0,0,0,7.25839e-19,0,0,0,0,1.27653e-18,0,0,1.77344e-14,0,1.87904e-15,0,0,1.49883e-18,0,5.97088e-18,0,0,0,0,0,2.32072e-14,0,4.65748e-15,8.56721e-16,1.96565e-14,5.30858e-14,0,1.23118e-12,4.1558e-14,0,4.34099e-13,0,9.74148e-13,0,0,0,0,0,0,2.5171e-08,0,4.02799e-10,1.65814e-11,9.30745e-12,1.14908e-12,1.18127e-12,0,0,0,1.50289e-10,0,8.37159e-11,4.24543e-09,0,8.39479e-10,0,0,0,2.83288e-11,3.55607e-08,0,2.77044e-08,0,0,0,0,0,0,2.82481e-09,7.99602e-11,3.84525e-11,3.16812e-10,1.00733e-09,1.26758e-09,0,2.99942e-10,5.1337e-10,0,0,7.85542e-11,9.48474e-11,1.04e-10,8.38454e-11,8.27731e-10,0,0,6.74344e-10,0,2.64606e-10,0,5.84052e-11,3.55797e-11,2.54834e-11,0,0,0,0,7.2386e-10,5.81852e-11,3.22348e-11,0,0,0,0,5.63081e-10,2.57742e-11,1.60287e-11,0,9.33818e-11,1.34113e-11,7.5741e-11,0,0,0,0,4.03607e-08,0,1.91594e-10,0,7.76712e-12,8.16628e-12,1.89517e-11,0,0,0,0,7.0722e-09,0,0,2.95958e-09,6.59938e-11,0,4.45528e-10,0,0,0,0,0,0,0,0,7.23506e-08,6.97048e-06,0,6.5409e-06,0,1.33021e-07,0,2.50397e-07,4.70114e-08,2.64497e-09,3.61495e-09,2.19621e-08,4.84563e-08,0,0,0.00328748,0,1.137e-05,2.98236e-06,0,0,1.27259e-05,0.000121116,0,1.60135e-06,7.39189e-07,0,4.14505e-07,6.70105e-08,6.20507e-07,2.66619e-07,0,0,5.62808e-05,1.36007e-07,7.14241e-08,1.55167e-07,1.07618e-07,3.45507e-07,4.41851e-06,0.00184423,0,0.00101938,0,0,0,0.000134403,0,2.53296e-05,4.55753e-05,0,4.86226e-05,0,0,0.00206456,0,0,0.00352623,0.000575648,0,0.000689919,3.82711e-06,0,2.65057e-05,2.80634e-06,1.86005e-06,3.57774e-05,7.25556e-06,0,0.000120856,0.00155783,0,0.000113036,1.17829e-05,0,0.000153396,0.00228642,0,0,0.544306,0,0,0.0406689,0.00101541,0,0.206282,0,0.0190931,0.000125334,0.000510455,
0,0,0,0,5.8285e-18,0,1.30178e-19,0,0,4.28017e-19,0,0,0,0,0,0,7.98755e-18,0,0,0,0,0,3.33366e-17,0,0,0,1.76187e-14,0,1.82551e-15,0,5.96022e-18,0,0,0,0,2.98328e-17,6.03371e-16,0,0,0,0,5.4467e-15,0,0,0,0,1.65778e-12,0,0,0,0,0,0,3.17153e-12,0,0,0,3.37859e-10,2.46006e-08,0,4.11537e-10,0,0,0,0,0,0,6.42362e-10,0,0,0,0,0,9.42512e-10,0,9.17494e-10,0,0,0,0,2.64056e-08,0,0,0,0,6.32237e-09,0,3.57822e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53526e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81119e-09,8.83774e-10,0,0,0,0,0,0,0,0,4.11471e-10,0,0,4.08931e-08,0,0,0,0,0,0,0,4.21703e-11,0,3.02794e-10,7.35376e-09,0,2.14444e-10,3.70456e-09,0,0,0,0,4.015e-09,0,0,0,0,0,0,0,0,0,6.64969e-06,0,0,0,3.34655e-07,0,0,0,0,0,0,0,0.00347509,0,0,0,0,9.33419e-07,1.782e-05,0,0,1.11809e-06,0,0,4.88898e-07,0,0,0,0,6.02249e-06,6.03361e-05,0,0,0,0,0,0,0,0,0.00103901,0,0,0.00041184,0.000144859,0,0,0,0,4.58321e-05,0,0,0.00268895,0,0,0.00379447,0,0,0.000693208,0,0,0,0,0,0,0,0,0,0,0,0.000159619,0,0,0,0,0,0.00322515,0.614773,0,0.00369363,0.09253,0,0,0,0,0.018213,0,0,0,
0,1.02163e-19,1.3485e-19,4.51942e-18,1.30027e-19,0,3.52306e-19,1.84353e-19,0,6.85742e-19,0,0,6.67659e-18,4.67526e-18,0,0,2.96517e-16,3.09601e-17,9.44597e-17,0,1.71996e-17,4.72096e-17,5.47261e-17,6.34624e-17,0,1.51917e-14,9.09676e-18,0,1.60519e-17,0,4.05627e-17,5.7184e-18,0,1.24065e-17,0,2.78645e-16,2.42411e-16,1.06913e-14,2.58762e-15,3.65931e-15,0,9.17459e-15,0,0,0,0,5.26639e-13,0,0,5.08615e-12,0,6.14688e-11,0,2.82871e-11,3.39193e-11,1.00892e-10,5.44851e-10,1.84085e-08,1.495e-11,0,1.78871e-11,0,0,0,0,0,6.11349e-10,1.5838e-11,2.27586e-11,0,3.53921e-09,0,0,1.26749e-10,0,3.4417e-10,4.43829e-10,7.56897e-09,0,0,6.16149e-09,0,1.3976e-08,5.8671e-10,4.44422e-09,1.31615e-10,2.55833e-09,2.70586e-11,0,0,0,0,0,0,4.84243e-09,0,0,3.11025e-10,1.97066e-10,0,0,0,0,0,5.42024e-09,6.98837e-10,0,4.38852e-10,0,9.8859e-11,0,0,0,6.40387e-10,1.81363e-10,2.98742e-10,3.13255e-10,0,0,0,3.72044e-09,8.09681e-10,2.18177e-11,1.54712e-11,0,0,0,9.31028e-11,0,0,0,1.04268e-09,1.51144e-10,3.82413e-08,4.40854e-11,0,4.3112e-10,0,1.00635e-10,0,0,0,9.01913e-11,2.75273e-10,6.83172e-09,6.14052e-12,0,3.52303e-09,1.09961e-11,0,0,4.29969e-10,0,1.98314e-09,1.81978e-08,8.86682e-09,2.55763e-08,4.86012e-08,1.49025e-07,4.37554e-07,2.57082e-06,0,0,1.44042e-07,0,3.71154e-07,0,2.49667e-08,0,0,0,0,0,0,0.00346728,4.97131e-08,0,9.44722e-07,0,0,1.23024e-05,2.09268e-07,0,0,4.1814e-08,0,0,1.6798e-08,0,0,0,0,5.57938e-05,1.08003e-07,0,0,0,0,0,0,0,0,9.27692e-06,0,0.000436759,0.000111459,8.88172e-07,0,5.2729e-06,0,0,1.24511e-06,0,0.00278452,6.30581e-06,0,0.00335965,2.11008e-05,0,0,1.29625e-05,0,0,9.41608e-06,0,0,0,0,0,0.000293098,0,0,3.85954e-05,0,0,0.000901225,0,0,0.583766,0.000852987,0,0.0892131,0.00035862,0,0,0.0207439,0,0.00121092,0,0,0,
0,0,0,0,0,4.77536e-19,0,0,1.21689e-18,0,4.16058e-18,2.05456e-17,0,0,4.43043e-17,8.21337e-16,0,0,0,4.51564e-17,0,0,0,0,7.72438e-15,0,0,4.22869e-17,0,2.39289e-16,0,0,1.79439e-17,0,1.78677e-16,0,0,0,0,0,5.43458e-14,0,2.44316e-14,1.61417e-13,1.44185e-11,1.1087e-12,0,9.69556e-12,2.03467e-11,0,1.30162e-10,0,8.30007e-11,0,0,0,0,0,0,5.04419e-11,0,2.09588e-11,1.59277e-11,2.43945e-11,3.30585e-12,4.30204e-10,0,0,0,3.59866e-09,0,4.12079e-10,2.59406e-10,0,3.68614e-10,0,0,0,3.4143e-09,3.50467e-08,0,2.04556e-08,0,0,0,0,0,0,6.39607e-11,1.12997e-10,2.50147e-10,8.17888e-09,1.85999e-09,6.46536e-09,0,6.28799e-11,4.11739e-10,0,0,1.17246e-10,7.34746e-10,5.43093e-10,1.94944e-09,1.06997e-08,0,0,4.68827e-10,0,9.94808e-11,0,6.19759e-11,1.91815e-10,1.23197e-09,0,0,0,0,1.68254e-09,9.72207e-11,2.92034e-09,0,0,0,0,1.1696e-10,2.06885e-11,1.74263e-10,0,1.07002e-09,1.81821e-10,1.63619e-09,0,0,0,0,6.21652e-10,0,1.58209e-10,0,3.52591e-12,3.13507e-11,2.16443e-10,0,0,0,0,1.79049e-09,0,0,6.08678e-11,5.10875e-10,0,2.10354e-09,0,0,0,0,0,0,0,0,4.06501e-07,3.10077e-07,0,4.94454e-07,0,3.91621e-08,0,1.31215e-08,4.16033e-07,2.26359e-08,2.00283e-07,6.29134e-07,0.00349273,0,0,1.43486e-06,0,4.66776e-07,4.49627e-06,0,0,4.1074e-07,1.40636e-07,0,4.02741e-07,2.23533e-08,0,3.70659e-08,1.78792e-07,1.30311e-05,3.46949e-05,0,0,2.92807e-06,1.84644e-07,1.43132e-06,1.06708e-05,0.000379673,6.83148e-05,0.00258629,3.36622e-05,0,0.000405379,0,0,0,3.16091e-06,0,2.31328e-05,1.4977e-06,0,0.00278863,0,0,0.00176057,0,0,0.000363346,2.47056e-05,0,5.23542e-05,7.51428e-06,0,7.54632e-05,8.42574e-06,5.61199e-05,0.00203972,8.46773e-05,0,0.000189783,0.000145703,0,8.89081e-05,0.00109833,0,0.00940133,0.489589,0,0,0.0738194,0,0,0.011262,0.0203919,0,0.00649949,0,0.00261344,6.99005e-05,0.00243293,
0,0,0,0,0,4.13766e-19,0,0,1.78229e-18,0,2.11213e-17,4.79629e-17,0,0,7.45856e-16,3.29728e-16,0,0,0,9.59492e-17,0,0,0,0,2.42026e-16,0,0,0,0,0,0,0,9.42056e-18,0,1.23096e-17,0,0,0,0,0,0,0,1.20884e-13,1.09925e-11,0,6.20084e-13,0,1.81338e-11,1.02248e-11,0,0,0,5.26059e-11,0,0,0,0,0,0,0,0,0,0,0,3.21769e-10,1.19305e-10,0,0,0,0,0,0,0,0,2.61027e-10,0,0,0,3.09924e-08,0,0,0,0,0,0,0,0,0,1.16563e-10,3.36412e-10,8.01447e-09,0,0,0,0,3.56851e-10,5.24691e-10,0,0,6.29689e-10,7.14243e-10,2.37315e-09,1.15012e-08,4.74109e-09,0,0,1.082e-10,0,4.89151e-11,0,1.91473e-10,1.31801e-09,1.19065e-09,0,0,0,0,0,2.25061e-09,2.76532e-10,0,0,0,0,0,1.48366e-10,3.36035e-10,0,0,1.32304e-09,6.67783e-10,0,0,0,0,0,0,0,0,2.70456e-11,2.23594e-10,3.0959e-10,0,0,0,0,7.93233e-11,0,0,6.19954e-10,3.64359e-09,0,8.71357e-09,0,0,0,0,0,0,0,0,4.72137e-07,5.86114e-07,0,0,0,1.78672e-07,0,4.40721e-07,0,6.16771e-07,6.94208e-06,0.00338419,0,0,0,0,0,0,1.00528e-07,0,0,0,0,0,0,2.36449e-08,0,2.29555e-07,1.10169e-05,0,1.28961e-06,0,0,0,1.35347e-06,1.40366e-05,0.000420286,0.00011042,0.00265833,0,0,0,0,0,0,0,3.71047e-06,0,0,2.07132e-05,0,0,0,0,0.000163473,0,0,0,2.19234e-05,0,0,1.23237e-05,0,0,7.75836e-05,0.00198248,0,6.39705e-05,0,0,0,0,0.00145418,0.00873028,0,0,0,0,0,0.00103896,0,0,0.0181611,0.00841511,0,0,0,0,0.00184624,0,
0,0,0,0,0,2.06699e-19,0,0,2.80736e-18,0,3.99672e-17,1.27922e-17,0,0,2.71046e-16,1.6793e-16,0,0,0,9.3518e-17,0,0,0,0,1.52108e-16,0,0,0,0,0,0,0,2.86922e-17,0,4.86864e-17,0,0,0,0,0,0,0,7.49637e-12,7.76929e-13,0,5.15995e-12,0,9.45792e-12,2.17625e-11,0,0,0,9.04038e-10,0,0,0,0,0,0,0,0,0,0,0,1.09215e-10,8.49562e-11,0,0,0,0,0,0,0,0,2.80448e-09,0,0,0,1.29532e-09,0,0,0,0,0,0,0,0,0,3.01883e-10,7.09741e-09,1.4723e-09,0,0,0,0,5.48482e-10,1.20948e-09,0,0,6.49142e-10,2.49222e-09,1.15773e-08,5.92944e-09,4.65834e-09,0,0,6.36391e-11,0,1.21653e-10,0,1.08035e-09,1.47792e-09,9.48827e-10,0,0,0,0,0,2.64748e-10,9.72898e-11,0,0,0,0,0,3.25308e-10,9.93732e-10,0,0,7.86816e-10,1.6022e-08,0,0,0,0,0,0,0,0,1.91569e-10,3.93316e-10,3.99079e-09,0,0,0,0,2.61334e-10,0,0,4.28753e-09,2.31687e-08,0,6.22362e-08,0,0,0,0,0,0,0,0,7.98735e-07,9.23026e-07,0,0,0,1.63856e-07,0,8.25175e-07,0,1.16029e-05,0.00320167,1.95233e-05,0,0,0,0,0,0,1.35029e-07,0,0,0,0,0,0,4.23388e-08,0,7.56803e-06,4.42709e-06,0,3.11448e-06,0,0,0,1.30181e-05,0.000412801,0.00012963,0.00265002,5.64674e-05,0,0,0,0,0,0,0,5.20615e-06,0,0,0.000124696,0,0,0,0,0.000177124,0,0,0,1.83258e-05,0,0,1.47108e-05,0,0,0.001561,0.000135467,0,4.5235e-05,0,0,0,0,0.00788771,0.0183408,0,0,0,0,0,0.00210995,0,0,0.0093617,0.00312636,0,0,0,0,0.000307909,0,
0,0,0,0,0,3.78837e-19,0,0,1.68031e-18,0,9.29707e-18,3.11651e-17,0,0,1.63165e-16,6.85482e-17,0,0,0,4.01022e-16,0,0,0,0,1.20726e-16,0,0,0,0,0,0,0,1.76047e-17,0,6.48176e-17,0,0,0,0,0,0,0,8.48629e-13,1.67654e-12,0,5.37614e-12,0,1.7497e-11,1.28447e-11,0,0,0,1.49557e-09,0,0,0,0,0,0,0,0,0,0,0,8.44035e-11,1.74104e-10,0,0,0,0,0,0,0,0,2.78542e-09,0,0,0,2.0453e-09,0,0,0,0,0,0,0,0,0,5.47852e-09,1.65953e-09,1.26346e-08,0,0,0,0,1.28717e-09,9.46566e-10,0,0,1.98425e-09,1.08943e-08,6.28454e-09,5.82197e-09,1.26444e-09,0,0,5.45936e-11,0,1.15184e-10,0,1.2817e-09,1.18004e-09,2.52398e-09,0,0,0,0,0,1.10091e-10,6.67491e-11,0,0,0,0,0,9.49957e-10,7.38516e-10,0,0,1.23425e-08,1.29098e-08,0,0,0,0,0,0,0,0,3.21895e-10,3.78712e-09,2.37957e-09,0,0,0,0,9.04402e-10,0,0,2.91626e-08,1.66061e-07,0,1.24753e-07,0,0,0,0,0,0,0,0,1.38022e-06,1.61853e-06,0,0,0,5.66715e-07,0,6.57338e-06,0,0.00277787,3.76721e-05,1.36834e-05,0,0,0,0,0,0,1.66365e-07,0,0,0,0,0,0,1.86324e-07,0,3.17189e-06,4.46874e-06,0,1.94687e-06,0,0,0,0.00034749,0.000133554,0.00259584,8.46691e-05,3.21299e-05,0,0,0,0,0,0,0,1.11873e-05,0,0,5.87348e-05,0,0,0,0,3.55493e-05,0,0,0,2.01606e-05,0,0,6.21542e-05,0,0,0.000141438,0.000113021,0,3.15267e-05,0,0,0,0,0.0179829,0.038268,0,0,0,0,0,0.00838959,0,0,0.00287345,0.00225692,0,0,0,0,0.000987256,0,
